gene_name,gene_acc,source_plate_barcode,source_plate_label,cell_plate_barcode,cell_plate_label,well,row,column,label,experimental_content_type_name,molecule_design_id
1810055G02Rik,72056,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J18,J,18,sample,SAMPLE,10392963
2310067B10Rik,71947,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D20,D,20,sample,SAMPLE,10393150
2510003E04Rik,72320,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K08,K,8,sample,SAMPLE,10392893
2610528E23Rik,66497,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F16,F,16,sample,SAMPLE,10392921
2700078K21Rik,101513,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H15,H,15,sample,SAMPLE,10393044
2900010J23Rik,72931,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H04,H,4,sample,SAMPLE,10393070
6330403K07Rik,103712,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N19,N,19,sample,SAMPLE,10393033
AI836003,239650,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N07,N,7,sample,SAMPLE,10393156
AV249152,216560,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H20,H,20,sample,SAMPLE,10392935
AW146020,330361,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G09,G,9,sample,SAMPLE,10392873
Aco1,11428,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J16,J,16,sample,SAMPLE,10393144
Adam2,11495,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J07,J,7,sample,SAMPLE,10393100
Ankfy1,11736,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G08,G,8,sample,SAMPLE,10393010
Appbp2,66884,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N04,N,4,sample,SAMPLE,10392951
Arid2,77044,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D18,D,18,sample,SAMPLE,10393071
Arl8b,67166,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F20,F,20,sample,SAMPLE,10393140
Asb14,142687,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E17,E,17,sample,SAMPLE,10392909
Aurkaip1,66077,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I09,I,9,sample,SAMPLE,10392884
B9d1,27078,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G04,G,4,sample,SAMPLE,10393007
BC005537,79555,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C18,C,18,sample,SAMPLE,10392982
Bcorl1,320376,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E16,E,16,sample,SAMPLE,10393059
Bhlhe23,140489,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N16,N,16,sample,SAMPLE,10393145
Blnk,17060,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L03,L,3,sample,SAMPLE,10392977
Bmp8a,12163,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M09,M,9,sample,SAMPLE,10392910
C1qbp,12261,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N14,N,14,sample,SAMPLE,10393118
C1qtnf6,72709,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C07,C,7,sample,SAMPLE,10392879
Cacng7,81904,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I12,I,12,sample,SAMPLE,10392925
Camkv,235604,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G10,G,10,sample,SAMPLE,10392926
Caml,12328,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I04,I,4,sample,SAMPLE,10393157
Camsap1,227634,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J11,J,11,sample,SAMPLE,10392989
Capn10,23830,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G18,G,18,sample,SAMPLE,10393149
Capn7,12339,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H17,H,17,sample,SAMPLE,10393046
Capzb,12345,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N06,N,6,sample,SAMPLE,10393034
Card14,170720,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I20,I,20,sample,SAMPLE,10393121
Ccdc50,67501,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M05,M,5,sample,SAMPLE,10393048
Ccdc52,212514,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F05,F,5,sample,SAMPLE,10392962
Ccdc91,67015,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E15,E,15,sample,SAMPLE,10393074
Cdh17,12557,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C19,C,19,sample,SAMPLE,10393035
Cdh2,12558,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E05,E,5,sample,SAMPLE,10392958
Cdkal1,68916,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D06,D,6,sample,SAMPLE,10392965
Cep164,214552,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C14,C,14,sample,SAMPLE,10393141
Clasp2,76499,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K13,K,13,sample,SAMPLE,10392984
Cln8,26889,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G11,G,11,sample,SAMPLE,10392901
Cnot1,234594,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J09,J,9,sample,SAMPLE,10393153
Cog4,102339,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I15,I,15,sample,SAMPLE,10393068
Commd1,17846,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L22,L,22,sample,SAMPLE,10392919
Coro7,78885,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H16,H,16,sample,SAMPLE,10392990
Cpn2,71756,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C09,C,9,sample,SAMPLE,10393016
Crls1,66586,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C22,C,22,sample,SAMPLE,10392891
Csf2,12981,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E19,E,19,sample,SAMPLE,10392934
Cst3,13010,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M06,M,6,sample,SAMPLE,10393030
Cxcl1,14825,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F18,F,18,sample,SAMPLE,10392922
Cxxc1,74322,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F09,F,9,sample,SAMPLE,10393085
Daam2,76441,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K10,K,10,sample,SAMPLE,10393077
Dbil5,13168,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K05,K,5,sample,SAMPLE,10393129
Ddx27,228889,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E11,E,11,sample,SAMPLE,10393094
Dhx34,71723,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N15,N,15,sample,SAMPLE,10393065
Dlx4,13394,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D14,D,14,sample,SAMPLE,10393057
Dmrta1,242523,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N18,N,18,sample,SAMPLE,10393103
Dpp9,224897,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N17,N,17,sample,SAMPLE,10392981
Dscam,13508,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M14,M,14,sample,SAMPLE,10393125
Dusp12,80915,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G16,G,16,sample,SAMPLE,10392955
Edaradd,171211,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F10,F,10,sample,SAMPLE,10393137
Enoph1,67870,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F21,F,21,sample,SAMPLE,10393115
Epb4.2,13828,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H07,H,7,sample,SAMPLE,10393098
Eps15,13858,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C11,C,11,sample,SAMPLE,10392960
Erlec1,66753,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H18,H,18,sample,SAMPLE,10392908
F10,14058,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L16,L,16,sample,SAMPLE,10393086
F11r,16456,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K07,K,7,sample,SAMPLE,10393006
Faim2,72393,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L12,L,12,sample,SAMPLE,10392929
Fam131b,76156,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G12,G,12,sample,SAMPLE,10393066
Fam134a,227298,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N09,N,9,sample,SAMPLE,10392980
Fam188b,330323,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F22,F,22,sample,SAMPLE,10393090
Fbxo28,67948,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H22,H,22,sample,SAMPLE,10393154
Fcgrt,14132,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E09,E,9,sample,SAMPLE,10392983
Fnbp4,55935,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G13,G,13,sample,SAMPLE,10393119
Foxd3,15221,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F17,F,17,sample,SAMPLE,10392869
Fsd2,244091,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M11,M,11,sample,SAMPLE,10392932
Fubp1,51886,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H10,H,10,sample,SAMPLE,10393043
Gba2,230101,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J05,J,5,sample,SAMPLE,10393152
Gna13,14674,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I21,I,21,sample,SAMPLE,10392933
Gorasp2,70231,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H09,H,9,sample,SAMPLE,10392987
Gpr183,321019,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E13,E,13,sample,SAMPLE,10393093
Gpr3,14748,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C08,C,8,sample,SAMPLE,10392949
Gpx3,14778,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N08,N,8,sample,SAMPLE,10392978
Grtp1,66790,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D11,D,11,sample,SAMPLE,10392973
Gtdc1,227835,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G19,G,19,sample,SAMPLE,10392985
Gtpbp3,70359,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F08,F,8,sample,SAMPLE,10392918
Hapln4,330790,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M16,M,16,sample,SAMPLE,10392961
Hmgxb3,106894,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L21,L,21,sample,SAMPLE,10392992
Hpn,15451,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J06,J,6,sample,SAMPLE,10393091
Hsd17b7,15490,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J22,J,22,sample,SAMPLE,10393061
Iqcc,230767,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L08,L,8,sample,SAMPLE,10392956
Isy1,57905,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M10,M,10,sample,SAMPLE,10393076
Itpr2,16439,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H08,H,8,sample,SAMPLE,10393151
Kcmf1,74287,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L18,L,18,sample,SAMPLE,10392920
Kcnj6,16522,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N05,N,5,sample,SAMPLE,10393142
Kif1b,16561,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E06,E,6,sample,SAMPLE,10393013
Klhl2,77113,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F14,F,14,sample,SAMPLE,10393032
Klhl23,277396,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F19,F,19,sample,SAMPLE,10393088
Kpnb1,16211,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J20,J,20,sample,SAMPLE,10392947
Krt9,107656,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J08,J,8,sample,SAMPLE,10393008
Kti12,100087,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D17,D,17,sample,SAMPLE,10393124
Lama4,16775,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H21,H,21,sample,SAMPLE,10393101
Lamp3,239739,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G17,G,17,sample,SAMPLE,10393096
Larp4b,217980,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D21,D,21,sample,SAMPLE,10393097
Lrp5,16973,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N03,N,3,sample,SAMPLE,10392897
Ly75,17076,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D15,D,15,sample,SAMPLE,10393015
Mad2l2,71890,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M18,M,18,sample,SAMPLE,10392870
Map4k5,399510,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L09,L,9,sample,SAMPLE,10393012
Mbnl2,105559,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N12,N,12,sample,SAMPLE,10392899
Msh3,17686,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L05,L,5,sample,SAMPLE,10393113
Mtx2,53375,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I05,I,5,sample,SAMPLE,10392993
Myh3,17883,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G07,G,7,sample,SAMPLE,10392954
Myo5a,17918,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F12,F,12,sample,SAMPLE,10393031
Nans,94181,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L19,L,19,sample,SAMPLE,10393047
Nat10,98956,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L14,L,14,sample,SAMPLE,10393148
Ncaph2,52683,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E20,E,20,sample,SAMPLE,10393060
Ndufaf4,68493,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H11,H,11,sample,SAMPLE,10392988
Nelf,56876,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J15,J,15,sample,SAMPLE,10393062
Neto2,74513,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H06,H,6,sample,SAMPLE,10392931
Nfe2l2,18024,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G06,G,6,sample,SAMPLE,10393037
Nfib,18028,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L17,L,17,sample,SAMPLE,10392991
Nhp2,52530,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D22,D,22,sample,SAMPLE,10392930
Nicn1,66257,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C12,C,12,sample,SAMPLE,10393089
Npepps,19155,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D19,D,19,sample,SAMPLE,10392905
Nr6a1,14536,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L20,L,20,sample,SAMPLE,10392867
Nsg2,18197,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H05,H,5,sample,SAMPLE,10393123
Nt5m,103850,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E21,E,21,sample,SAMPLE,10392881
Ntsr2,18217,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C17,C,17,sample,SAMPLE,10393038
Nup35,69482,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H19,H,19,sample,SAMPLE,10392882
Olfr1189,258768,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I08,I,8,sample,SAMPLE,10393002
Pacsin3,80708,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K20,K,20,sample,SAMPLE,10393058
Pcdhb7,93878,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K06,K,6,sample,SAMPLE,10393019
Pds5a,71521,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M03,M,3,sample,SAMPLE,10392878
Pgam2,56012,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N13,N,13,sample,SAMPLE,10393064
Pla2g16,225845,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M04,M,4,sample,SAMPLE,10392866
Pnmal2,434128,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F07,F,7,sample,SAMPLE,10392865
Pou5f1,18999,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E22,E,22,sample,SAMPLE,10392894
Ppap2b,67916,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G14,G,14,sample,SAMPLE,10393067
Pppde1,78825,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F04,F,4,sample,SAMPLE,10392948
Prpf38a,230596,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F15,F,15,sample,SAMPLE,10392868
Pthlh,19227,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I16,I,16,sample,SAMPLE,10392872
Ptk7,71461,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D09,D,9,sample,SAMPLE,10393111
Rac3,170758,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J13,J,13,sample,SAMPLE,10393045
Ralbp1,19765,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C06,C,6,sample,SAMPLE,10392895
Rasa3,19414,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K09,K,9,sample,SAMPLE,10393039
Rbp7,63954,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,H03,H,3,sample,SAMPLE,10392904
Rnasek,52898,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L06,L,6,sample,SAMPLE,10393138
Rnf114,81018,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M12,M,12,sample,SAMPLE,10392907
Rpa2,19891,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E12,E,12,sample,SAMPLE,10393146
Rpe65,19892,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D08,D,8,sample,SAMPLE,10393128
Rps3,27050,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G15,G,15,sample,SAMPLE,10393120
S100a13,20196,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D13,D,13,sample,SAMPLE,10393029
Sec23b,27054,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E04,E,4,sample,SAMPLE,10393014
Sestd1,228071,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D16,D,16,sample,SAMPLE,10392959
Sfmbt2,353282,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G03,G,3,sample,SAMPLE,10393143
Sgcd,24052,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I06,I,6,sample,SAMPLE,10392928
Slc25a12,78830,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I03,I,3,sample,SAMPLE,10393102
Slc25a23,66972,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C15,C,15,sample,SAMPLE,10392874
Slc5a4a,64452,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K12,K,12,sample,SAMPLE,10392946
Slc6a9,14664,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M07,M,7,sample,SAMPLE,10392936
Smc2,14211,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K19,K,19,sample,SAMPLE,10392902
Smpdl3b,100340,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F03,F,3,sample,SAMPLE,10393018
Smurf1,75788,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M15,M,15,sample,SAMPLE,10393073
Snw1,66354,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M19,M,19,sample,SAMPLE,10392950
Sp4,20688,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K17,K,17,sample,SAMPLE,10393040
Spaca1,67652,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J14,J,14,sample,SAMPLE,10392952
Spag7,216873,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M13,M,13,sample,SAMPLE,10393072
Spata2,263876,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K18,K,18,sample,SAMPLE,10393009
Spats2l,67198,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L13,L,13,sample,SAMPLE,10393095
Srcrb4d,109267,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G20,G,20,sample,SAMPLE,10393041
Srm,20810,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E08,E,8,sample,SAMPLE,10393122
Srsf9,108014,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N11,N,11,sample,SAMPLE,10392898
St3gal5,20454,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I11,I,11,sample,SAMPLE,10392953
Stat3,20848,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F11,F,11,sample,SAMPLE,10393001
Taf12,66464,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I18,I,18,sample,SAMPLE,10393005
Thoc1,225160,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K16,K,16,sample,SAMPLE,10392892
Tmeff1,230157,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J19,J,19,sample,SAMPLE,10392871
Tmem52,69671,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I07,I,7,sample,SAMPLE,10393139
Tmem90b,433485,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I14,I,14,sample,SAMPLE,10392924
Tpra1,24100,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,N10,N,10,sample,SAMPLE,10393036
Trim25,217069,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I13,I,13,sample,SAMPLE,10392937
Trim35,66854,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I19,I,19,sample,SAMPLE,10392880
Trp53inp2,68728,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D07,D,7,sample,SAMPLE,10392945
Tspan33,232670,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K14,K,14,sample,SAMPLE,10393130
Tulp2,56734,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J10,J,10,sample,SAMPLE,10393112
Ubap1,67123,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,F06,F,6,sample,SAMPLE,10393049
Ubash3a,328795,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J12,J,12,sample,SAMPLE,10393087
Ube4b,63958,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D12,D,12,sample,SAMPLE,10393127
Ubxn10,212190,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,C21,C,21,sample,SAMPLE,10393117
Usp36,72344,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E07,E,7,sample,SAMPLE,10392957
Vat1,26949,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,J17,J,17,sample,SAMPLE,10392896
Vps72,21427,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K04,K,4,sample,SAMPLE,10393003
Vwc2l,320460,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E14,E,14,sample,SAMPLE,10392927
Wars2,70560,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L04,L,4,sample,SAMPLE,10392975
Wdr1,22388,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,G22,G,22,sample,SAMPLE,10393042
Wdr11,207425,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K21,K,21,sample,SAMPLE,10392883
Wdr45l,66840,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,I17,I,17,sample,SAMPLE,10392906
Wrap53,216853,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,E03,E,3,sample,SAMPLE,10392877
Wwtr1,97064,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,M17,M,17,sample,SAMPLE,10393017
Yme1l1,27377,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,D10,D,10,sample,SAMPLE,10393075
Zbbx,213234,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,L10,L,10,sample,SAMPLE,10392875
Zfp207,22680,2491592,MYORES_pa1_p33B,2491689,MY-pass1-j05-MP33B-2,K11,K,11,sample,SAMPLE,10392964
